fromNode	toNode	weight	direction	fromAltName	toAltName
ABCB9	TWIST2	0.0855747260107669	undirected	NA	NA
ABCB9	TXNDC11	0.0720259034649938	undirected	NA	NA
ABCB9	TXNDC5	0.110224797259217	undirected	NA	NA
ABCB9	UAP1	0.111153597265386	undirected	NA	NA
ABCB9	UBE2C	0.0283381140994552	undirected	NA	NA
ABCB9	UBE2T	0.0207724357445558	undirected	NA	NA
ABCB9	UCHL1	0.136086352070986	undirected	NA	NA
ABCB9	UFD1	0.0314532488498041	undirected	NA	NA
ABCB9	XBP1	0.132225029233551	undirected	NA	NA
ABCB9	ZWINT	0.0567922705596804	undirected	NA	NA
ALG14	ALG5	0.166879285519897	undirected	NA	NA
ALG14	APOO	0.0464430167319605	undirected	NA	NA
ALG14	AURKB	0.0588233476226078	undirected	NA	NA
ALG14	B4GALT2	0.0858532195068347	undirected	NA	NA
ALG14	B9D1	0.030415791425208	undirected	NA	NA
ALG14	BHLHA15	0.119650340412247	undirected	NA	NA
ALG14	BIRC5	0.0556042073023755	undirected	NA	NA
ALG14	CALR	0.0200179663415853	undirected	NA	NA
ALG14	CALU	0.0216119660289408	undirected	NA	NA
ALG14	CAV1	0.0855298664924566	undirected	NA	NA
ALG14	CCL25	0.122887482190619	undirected	NA	NA
ALG14	CCNA2	0.021388685793963	undirected	NA	NA
ALG14	CCNB2	0.0288819342125952	undirected	NA	NA
ALG14	CCNE1	0.0465543357034266	undirected	NA	NA
ALG14	CDC20	0.0738796893639869	undirected	NA	NA
ALG14	CDC45	0.0420247916850499	undirected	NA	NA
ALG14	CDC6	0.0373781205257458	undirected	NA	NA
ALG14	CDCA3	0.041940510852685	undirected	NA	NA
ALG14	CDCA5	0.0511413433154107	undirected	NA	NA
ALG14	CDCA8	0.0208087704631658	undirected	NA	NA
ALG14	CDK1	0.0327952817210924	undirected	NA	NA
ALG14	CENPA	0.0459567694642137	undirected	NA	NA
ALG14	CENPM	0.0483734169339061	undirected	NA	NA
ALG14	CENPN	0.0310265721092549	undirected	NA	NA
ALG14	CENPO	0.0291557771490467	undirected	NA	NA
ALG14	CENPS	0.0885372002906774	undirected	NA	NA
ALG14	CENPW	0.0482133588289295	undirected	NA	NA
ALG14	CHAC1	0.0303082805625783	undirected	NA	NA
ALG14	CHAC2	0.0357771774296395	undirected	NA	NA
ALG14	CHEK1	0.0261203799345075	undirected	NA	NA
ALG14	CKS1B	0.0734851271943086	undirected	NA	NA
ALG14	CKS2	0.0412922137571381	undirected	NA	NA
ALG14	CLPTM1L	0.0317000228391815	undirected	NA	NA
ALG14	CNKSR1	0.0313106493229218	undirected	NA	NA
ALG14	CPNE5	0.087582499186912	undirected	NA	NA
ALG14	CRYBB1	0.0370297277348597	undirected	NA	NA
ALG14	DERL3	0.119535789426858	undirected	NA	NA
ALG14	DHCR24	0.0334352314507231	undirected	NA	NA
ALG14	DNAJB11	0.149959855150962	undirected	NA	NA
ALG14	DUSP5	0.0690229691253829	undirected	NA	NA
ALG14	EAF2	0.073890388204983	undirected	NA	NA
ALG14	ERLEC1	0.0851628253676264	undirected	NA	NA
ALG14	FABP5	0.0965983782885593	undirected	NA	NA
ALG14	FBXO10	0.0344119947891345	undirected	NA	NA
ALG14	FBXO16	0.0274173330684903	undirected	NA	NA
ALG14	FEN1	0.106330678342832	undirected	NA	NA
ALG14	FKBP11	0.114122876756706	undirected	NA	NA
ALG14	FOXRED1	0.0324383636719211	undirected	NA	NA
ALG14	GGH	0.0839096945323868	undirected	NA	NA
ALG14	GINS2	0.068954869588274	undirected	NA	NA
ALG14	GINS3	0.0373252591450449	undirected	NA	NA
ALG14	GLDC	0.0549512748228772	undirected	NA	NA
ALG14	GMNN	0.0344563705620383	undirected	NA	NA
ALG14	GMPPB	0.13387520875168	undirected	NA	NA
ALG14	GPRC5D	0.080043645235065	undirected	NA	NA
ALG14	HASPIN	0.028215446026759	undirected	NA	NA
ALG14	HERPUD1	0.0228265327049408	undirected	NA	NA
ALG14	HID1	0.0360778641542368	undirected	NA	NA
ALG14	HMGB3	0.0481024230062284	undirected	NA	NA
ALG14	HSP90B1	0.11759406114657	undirected	NA	NA
ALG14	HSPA5	0.100440855309445	undirected	NA	NA
ALG14	IFI27L1	0.0906350029418696	undirected	NA	NA
ALG14	IGF1	0.121256893952397	undirected	NA	NA
ALG14	IGLL1	0.0834686373123727	undirected	NA	NA
ALG14	IGLL5	0.0870173852177661	undirected	NA	NA
ALG14	ISOC2	0.0214316324676211	undirected	NA	NA
ALG14	ITM2C	0.132698073119335	undirected	NA	NA
ALG14	JCHAIN	0.100980319087389	undirected	NA	NA
ALG14	KCNN3	0.0452138003748534	undirected	NA	NA
ALG14	KDELR2	0.125603454803673	undirected	NA	NA
ALG14	KIF2C	0.0351956078567232	undirected	NA	NA
ALG14	LAMP5	0.0599419109603159	undirected	NA	NA
ALG14	LRRC59	0.0736202811723313	undirected	NA	NA
ALG14	MAGED1	0.059181515265215	undirected	NA	NA
ALG14	MANF	0.15476694280226	undirected	NA	NA
ALG14	MCM2	0.0333776636825927	undirected	NA	NA
ALG14	MIXL1	0.085805691521929	undirected	NA	NA
ALG14	MYBL2	0.0560464335518792	undirected	NA	NA
ALG14	MYDGF	0.144368431489923	undirected	NA	NA
ALG14	MZB1	0.127283648859214	undirected	NA	NA
ALG14	NEK2	0.023675589257443	undirected	NA	NA
ALG14	NT5DC2	0.105341053050171	undirected	NA	NA
ALG14	NUF2	0.0228861283849821	undirected	NA	NA
ALG14	OIP5	0.0532133343135805	undirected	NA	NA
ALG14	OSTC	0.138354428922429	undirected	NA	NA
ALG14	OXCT2	0.0675254687609202	undirected	NA	NA
ALG14	PBK	0.0678409525362759	undirected	NA	NA
ALG14	PCNA	0.0548171149586428	undirected	NA	NA
ALG14	PDIA5	0.0687271876055684	undirected	NA	NA
ALG14	PDIA6	0.123109252465678	undirected	NA	NA
ALG14	PERP	0.0866169787799859	undirected	NA	NA
ALG14	PHGDH	0.0394973548055352	undirected	NA	NA
ALG14	PIF1	0.0457151345422038	undirected	NA	NA
ALG14	PLAAT2	0.128669690977877	undirected	NA	NA
ALG14	PNOC	0.0742614884861257	undirected	NA	NA
ALG14	POU2AF1	0.0417933676521397	undirected	NA	NA
ALG14	PPIB	0.156565643901684	undirected	NA	NA
ALG14	PRDX4	0.146789752942489	undirected	NA	NA
ALG14	PTTG1	0.075079244924387	undirected	NA	NA
ALG14	PYCR1	0.111439405167812	undirected	NA	NA
ALG14	QPCTL	0.0935804717849819	undirected	NA	NA
ALG14	RAD51	0.0301239582602988	undirected	NA	NA
ALG14	RPN1	0.0459931697327636	undirected	NA	NA
ALG14	RRM2	0.0358612559461203	undirected	NA	NA
ALG14	SDC1	0.0713489947318732	undirected	NA	NA
ALG14	SDF2L1	0.0381231871535791	undirected	NA	NA
ALG14	SEC11C	0.107571941226471	undirected	NA	NA
ALG14	SELENOS	0.129994896067152	undirected	NA	NA
ALG14	SHCBP1	0.0456429905307805	undirected	NA	NA
ALG14	SIX5	0.0808753941370124	undirected	NA	NA
ALG14	SKA1	0.0480233635299957	undirected	NA	NA
ALG14	SLC16A14	0.0366994465161292	undirected	NA	NA
ALG14	SLC17A9	0.0603720144720524	undirected	NA	NA
ALG14	SLC25A4	0.0400626036069569	undirected	NA	NA
ALG14	SLC35B1	0.118812653881953	undirected	NA	NA
ALG14	SPACA3	0.118091103255322	undirected	NA	NA
ALG14	SPAG5	0.0521355534006434	undirected	NA	NA
ALG14	SPATS2	0.0295408468122723	undirected	NA	NA
ALG14	SPC25	0.040695935510264	undirected	NA	NA
ALG14	SPCS2	0.124755977449101	undirected	NA	NA
ALG14	SRPRB	0.18502478561806	undirected	NA	NA
ALG14	SSR3	0.135574890882428	undirected	NA	NA
ALG14	ST7	0.0371330717683562	undirected	NA	NA
ALG14	STMN1	0.0526009630359252	undirected	NA	NA
ALG14	SUB1	0.0984625609000376	undirected	NA	NA
ALG14	TCF19	0.0289534375736912	undirected	NA	NA
ALG14	TK1	0.0254873793722681	undirected	NA	NA
ALG14	TMEM106C	0.107057558030366	undirected	NA	NA
ALG14	TMEM198	0.0887427722956109	undirected	NA	NA
ALG14	TMEM214	0.0781724824283679	undirected	NA	NA
ALG14	TNFRSF13B	0.121445933240184	undirected	NA	NA
ALG14	TNFRSF17	0.126037796820364	undirected	NA	NA
ALG14	TRAM2	0.0215814573425149	undirected	NA	NA
ALG14	TRIP13	0.0280162096834182	undirected	NA	NA
ALG14	TROAP	0.0353658363170885	undirected	NA	NA
ALG14	TUBG1	0.0679982455086881	undirected	NA	NA
ALG14	TWIST2	0.0529441233011547	undirected	NA	NA
ALG14	TXNDC11	0.0463590923972077	undirected	NA	NA
ALG14	TXNDC5	0.109084286194281	undirected	NA	NA
ALG14	TYMS	0.0326277119179491	undirected	NA	NA
ALG14	UAP1	0.0767076962161662	undirected	NA	NA
ALG14	UBE2C	0.0364969861266915	undirected	NA	NA
ALG14	UBE2T	0.0468664964824976	undirected	NA	NA
ALG14	UCHL1	0.115254856889386	undirected	NA	NA
ALG14	UFD1	0.0469436997629201	undirected	NA	NA
ALG14	XBP1	0.0567378366827958	undirected	NA	NA
ALG14	ZWINT	0.0685014439323546	undirected	NA	NA
ALG5	APOO	0.101595133856726	undirected	NA	NA
ALG5	AURKB	0.08707100055236	undirected	NA	NA
ALG5	B4GALT2	0.147321252828111	undirected	NA	NA
ALG5	B9D1	0.0633563097667527	undirected	NA	NA
ALG5	BHLHA15	0.158717151062198	undirected	NA	NA
ALG5	BIRC5	0.0761303963564852	undirected	NA	NA
ALG5	CALR	0.02556157411692	undirected	NA	NA
ALG5	CAV1	0.123166003451899	undirected	NA	NA
ALG5	CCL25	0.168531940173194	undirected	NA	NA
ALG5	CCNA2	0.0274773784937294	undirected	NA	NA
ALG5	CCNB2	0.0357543060521159	undirected	NA	NA
ALG5	CCNE1	0.0758308743197617	undirected	NA	NA
ALG5	CDC20	0.104475809330718	undirected	NA	NA
ALG5	CDC45	0.0604530075633259	undirected	NA	NA
ALG5	CDC6	0.0435779195088323	undirected	NA	NA
ALG5	CDCA3	0.0548993580531397	undirected	NA	NA
ALG5	CDCA5	0.0786478256512866	undirected	NA	NA
ALG5	CDCA8	0.0233865824521503	undirected	NA	NA
ALG5	CDK1	0.0450072029716106	undirected	NA	NA
ALG5	CENPA	0.0559898210802422	undirected	NA	NA
ALG5	CENPM	0.0877353864568616	undirected	NA	NA
ALG5	CENPN	0.0602984887290951	undirected	NA	NA
ALG5	CENPO	0.0578707538704159	undirected	NA	NA
ALG5	CENPS	0.0790473838745144	undirected	NA	NA
ALG5	CENPW	0.0850950545308063	undirected	NA	NA
ALG5	CHAC1	0.0367127000221051	undirected	NA	NA
ALG5	CHAC2	0.0488647860032999	undirected	NA	NA
ALG5	CHEK1	0.0347193355612148	undirected	NA	NA
ALG5	CKS1B	0.0650385286056264	undirected	NA	NA
ALG5	CKS2	0.0719305560051375	undirected	NA	NA
ALG5	CLPTM1L	0.0210909759090823	undirected	NA	NA
ALG5	CNKSR1	0.048045926187052	undirected	NA	NA
ALG5	CPNE5	0.11810803622018	undirected	NA	NA
ALG5	CRYBB1	0.0481562102385515	undirected	NA	NA
ALG5	DERL3	0.173559182984527	undirected	NA	NA
ALG5	DHCR24	0.0669079469710122	undirected	NA	NA
ALG5	DNAJB11	0.162467441282602	undirected	NA	NA
ALG5	DUSP5	0.117453646437066	undirected	NA	NA
ALG5	EAF2	0.117553407508692	undirected	NA	NA
ALG5	ELL2	0.0212696979094639	undirected	NA	NA
ALG5	ERLEC1	0.102908250992609	undirected	NA	NA
ALG5	FABP5	0.0739836295223673	undirected	NA	NA
ALG5	FBXO10	0.0917092212136967	undirected	NA	NA
ALG5	FBXO16	0.0316152600194982	undirected	NA	NA
ALG5	FEN1	0.125171988172593	undirected	NA	NA
ALG5	FKBP11	0.176342292654409	undirected	NA	NA
ALG5	FOXRED1	0.0813545406270787	undirected	NA	NA
ALG5	GGH	0.102761070783908	undirected	NA	NA
ALG5	GINS2	0.1129905602774	undirected	NA	NA
ALG5	GINS3	0.0882617409322992	undirected	NA	NA
ALG5	GLDC	0.0691814493164326	undirected	NA	NA
ALG5	GMNN	0.0495672810183459	undirected	NA	NA
ALG5	GMPPB	0.149086130347107	undirected	NA	NA
ALG5	GPRC5D	0.0996629873371971	undirected	NA	NA
ALG5	HASPIN	0.0325124586750301	undirected	NA	NA
ALG5	HERPUD1	0.042145328313358	undirected	NA	NA
ALG5	HID1	0.0739029814496692	undirected	NA	NA
ALG5	HMGB3	0.0610082482748142	undirected	NA	NA
ALG5	HSP90B1	0.153970666472969	undirected	NA	NA
ALG5	HSPA5	0.154882189568033	undirected	NA	NA
ALG5	IFI27L1	0.100924609367304	undirected	NA	NA
ALG5	IGF1	0.166748298411813	undirected	NA	NA
ALG5	IGLL1	0.0786165478504935	undirected	NA	NA
ALG5	IGLL5	0.133565529234346	undirected	NA	NA
ALG5	ISOC2	0.0245336276874545	undirected	NA	NA
ALG5	ITM2C	0.173796519080922	undirected	NA	NA
ALG5	JCHAIN	0.149379921784811	undirected	NA	NA
ALG5	KCNN3	0.0518599288346366	undirected	NA	NA
ALG5	KDELR2	0.102414925302921	undirected	NA	NA
ALG5	KIF2C	0.0465556925294315	undirected	NA	NA
ALG5	LAMP5	0.111317495001816	undirected	NA	NA
ALG5	LRRC59	0.133651355337429	undirected	NA	NA
ALG5	MAGED1	0.0819416522376217	undirected	NA	NA
ALG5	MANF	0.163779575541785	undirected	NA	NA
ALG5	MCM2	0.0593237450265061	undirected	NA	NA
ALG5	MIXL1	0.110490946494732	undirected	NA	NA
ALG5	MYBL2	0.0723654666026608	undirected	NA	NA
ALG5	MYDGF	0.129168530401809	undirected	NA	NA
ALG5	MZB1	0.180493354158965	undirected	NA	NA
ALG5	NEK2	0.0270796597248838	undirected	NA	NA
ALG5	NT5DC2	0.150558851292648	undirected	NA	NA
ALG5	NUF2	0.0297333043686963	undirected	NA	NA
ALG5	OIP5	0.0726595802789351	undirected	NA	NA
ALG5	OSTC	0.111144383908507	undirected	NA	NA
ALG5	OXCT2	0.0945740862855416	undirected	NA	NA
ALG5	PARM1	0.0238029065272659	undirected	NA	NA
ALG5	PBK	0.0885960982283984	undirected	NA	NA
ALG5	PCNA	0.0914917620949601	undirected	NA	NA
ALG5	PDIA5	0.108283626887039	undirected	NA	NA
ALG5	PDIA6	0.132756374900566	undirected	NA	NA
ALG5	PERP	0.140266624509652	undirected	NA	NA
ALG5	PHGDH	0.0538865058538329	undirected	NA	NA
ALG5	PIF1	0.0758598321198718	undirected	NA	NA
ALG5	PLAAT2	0.177888294614671	undirected	NA	NA
ALG5	PNOC	0.136826663410588	undirected	NA	NA
ALG5	POU2AF1	0.0586642548525255	undirected	NA	NA
ALG5	PPIB	0.121604443805158	undirected	NA	NA
ALG5	PRDX4	0.168158620698769	undirected	NA	NA
ALG5	PTTG1	0.091690021297849	undirected	NA	NA
ALG5	PYCR1	0.154288158955156	undirected	NA	NA
ALG5	QPCTL	0.124557302392099	undirected	NA	NA
ALG5	RAD51	0.0465368299243812	undirected	NA	NA
ALG5	RPN1	0.0971138963851229	undirected	NA	NA
ALG5	RRM2	0.0436642612012254	undirected	NA	NA
ALG5	SDC1	0.0873187047785126	undirected	NA	NA
ALG5	SDF2L1	0.0698403517376654	undirected	NA	NA
ALG5	SEC11C	0.15130934400385	undirected	NA	NA
ALG5	SELENOS	0.14586748685642	undirected	NA	NA
ALG5	SHCBP1	0.054235812060395	undirected	NA	NA
ALG5	SIX5	0.140265492102891	undirected	NA	NA
ALG5	SKA1	0.0616011745712719	undirected	NA	NA
ALG5	SLC16A14	0.0480186896249514	undirected	NA	NA
ALG5	SLC17A9	0.109325663269013	undirected	NA	NA
ALG5	SLC25A4	0.034186650884716	undirected	NA	NA
ALG5	SLC35B1	0.137994459252741	undirected	NA	NA
ALG5	SPACA3	0.152918499574299	undirected	NA	NA
ALG5	SPAG5	0.0758558079230962	undirected	NA	NA
ALG5	SPC24	0.0213662534882244	undirected	NA	NA
ALG5	SPC25	0.0582628218878827	undirected	NA	NA
ALG5	SPCS2	0.0924572840931495	undirected	NA	NA
ALG5	SRPRB	0.144598290855449	undirected	NA	NA
ALG5	SSR3	0.145924494038961	undirected	NA	NA
ALG5	ST7	0.084209101014437	undirected	NA	NA
ALG5	STMN1	0.094541695155763	undirected	NA	NA
ALG5	SUB1	0.0672136539854204	undirected	NA	NA
ALG5	TCF19	0.0490394267491079	undirected	NA	NA
ALG5	TEDC2	0.0215056216387964	undirected	NA	NA
ALG5	TK1	0.0395136641238169	undirected	NA	NA
ALG5	TMEM106C	0.0899833018809503	undirected	NA	NA
ALG5	TMEM198	0.144132498999042	undirected	NA	NA
ALG5	TMEM214	0.0845595916097749	undirected	NA	NA
ALG5	TNFRSF13B	0.179790822202222	undirected	NA	NA
ALG5	TNFRSF17	0.176373216423926	undirected	NA	NA
ALG5	TRAIP	0.0254565963949878	undirected	NA	NA
ALG5	TRAM2	0.0262813789417218	undirected	NA	NA
ALG5	TRIP13	0.0327223530629095	undirected	NA	NA
ALG5	TROAP	0.048531377426512	undirected	NA	NA
ALG5	TUBG1	0.122471188231058	undirected	NA	NA
ALG5	TWIST2	0.0632249942380035	undirected	NA	NA
ALG5	TXNDC11	0.0754785028367141	undirected	NA	NA
ALG5	TXNDC5	0.150376793027656	undirected	NA	NA
ALG5	TYMS	0.0457443390741835	undirected	NA	NA
ALG5	UAP1	0.104444402555285	undirected	NA	NA
ALG5	UBE2C	0.0420245597657464	undirected	NA	NA
ALG5	UBE2T	0.0859616713807581	undirected	NA	NA
ALG5	UCHL1	0.144765135735407	undirected	NA	NA
ALG5	UFD1	0.0897488450423478	undirected	NA	NA
ALG5	XBP1	0.0726052010071303	undirected	NA	NA
ALG5	ZWINT	0.100083050787777	undirected	NA	NA
APOO	B4GALT2	0.0337381384172632	undirected	NA	NA
APOO	BHLHA15	0.0371308733563839	undirected	NA	NA
APOO	BIRC5	0.0244457996833334	undirected	NA	NA
APOO	CALU	0.0260204561766003	undirected	NA	NA
APOO	CAV1	0.0261429921959988	undirected	NA	NA
APOO	CCNE1	0.0217362774402028	undirected	NA	NA
APOO	CDC20	0.0289028877691489	undirected	NA	NA
APOO	CDC45	0.022497859033742	undirected	NA	NA
APOO	CDC6	0.0206422811798248	undirected	NA	NA
APOO	CDCA5	0.0280420018553687	undirected	NA	NA
APOO	CENPN	0.02541859791751	undirected	NA	NA
APOO	CENPS	0.0443287565767307	undirected	NA	NA
APOO	CENPW	0.0237333898249034	undirected	NA	NA
APOO	CHAC2	0.0243452883123418	undirected	NA	NA
APOO	CKS1B	0.0425584275797248	undirected	NA	NA
APOO	CKS2	0.031655832663123	undirected	NA	NA
APOO	CLPTM1L	0.0233300381610902	undirected	NA	NA
APOO	DERL3	0.0355413614680741	undirected	NA	NA
APOO	DNAJB11	0.0752522884971128	undirected	NA	NA
APOO	EAF2	0.0346085842671906	undirected	NA	NA
APOO	ERLEC1	0.0622653213488152	undirected	NA	NA
APOO	FABP5	0.0478196044642964	undirected	NA	NA
APOO	FEN1	0.059363384963593	undirected	NA	NA
APOO	FKBP11	0.0453505744738545	undirected	NA	NA
