"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070341","fat cell proliferation","2/111","12/18800",0.00219371389514842,0.16823614162843,0.160202681590602,"2624/55022",2
"GO:0097530","granulocyte migration","5/111","154/18800",0.00220643323614125,0.16823614162843,0.160202681590602,"6358/6349/3565/146433/388372",5
"GO:0045981","positive regulation of nucleotide metabolic process","3/111","44/18800",0.00222457622396546,0.16823614162843,0.160202681590602,"3565/51085/55022",3
"GO:1900544","positive regulation of purine nucleotide metabolic process","3/111","44/18800",0.00222457622396546,0.16823614162843,0.160202681590602,"3565/51085/55022",3
"GO:0007520","myoblast fusion","3/111","45/18800",0.00237331009386798,0.16823614162843,0.160202681590602,"92304/3565/11096",3
"GO:0097529","myeloid leukocyte migration","6/111","229/18800",0.00239324332137387,0.16823614162843,0.160202681590602,"6358/6349/3565/4681/146433/388372",6
"GO:0072593","reactive oxygen species metabolic process","6/111","231/18800",0.00249913226278622,0.169260484875109,0.161178111325252,"3048/3050/10811/3040/55022/3039",6
"GO:0060326","cell chemotaxis","7/111","315/18800",0.00266692704249037,0.169260484875109,0.161178111325252,"6358/6349/3565/4681/3315/146433/388372",7
"GO:0030595","leukocyte chemotaxis","6/111","236/18800",0.002779279081335,0.169260484875109,0.161178111325252,"6358/6349/3565/4681/146433/388372",6
"GO:0046462","monoacylglycerol metabolic process","2/111","14/18800",0.00300143611452946,0.169260484875109,0.161178111325252,"2166/140701",2
"GO:2001171","positive regulation of ATP biosynthetic process","2/111","14/18800",0.00300143611452946,0.169260484875109,0.161178111325252,"3565/55022",2
"GO:0051489","regulation of filopodium assembly","3/111","49/18800",0.00302926169121991,0.169260484875109,0.161178111325252,"5064/9148/64284",3
"GO:0043457","regulation of cellular respiration","3/111","50/18800",0.00320889390974343,0.169260484875109,0.161178111325252,"3565/51085/29997",3
"GO:0033008","positive regulation of mast cell activation involved in immune response","2/111","15/18800",0.00344987992235077,0.169260484875109,0.161178111325252,"3565/2624",2
"GO:0043306","positive regulation of mast cell degranulation","2/111","15/18800",0.00344987992235077,0.169260484875109,0.161178111325252,"3565/2624",2
"GO:0060099","regulation of phagocytosis, engulfment","2/111","15/18800",0.00344987992235077,0.169260484875109,0.161178111325252,"246/2624",2
"GO:1905153","regulation of membrane invagination","2/111","15/18800",0.00344987992235077,0.169260484875109,0.161178111325252,"246/2624",2
"GO:0009636","response to toxic substance","6/111","247/18800",0.00347795516866663,0.169260484875109,0.161178111325252,"3048/2944/3050/213/3040/3039",6
"GO:0009395","phospholipid catabolic process","3/111","52/18800",0.00358745016152399,0.170224510164314,0.162096103350966,"344/55512/140701",3
"GO:0007218","neuropeptide signaling pathway","4/111","108/18800",0.00385158517565644,0.177488644268184,0.16901336709471,"27344/11251/2831/84634",4
"GO:1901741","positive regulation of myoblast fusion","2/111","16/18800",0.00392756747063421,0.177488644268184,0.16901336709471,"92304/3565",2
"GO:0060457","negative regulation of digestive system process","2/111","17/18800",0.00443414412958898,0.195721059487439,0.186375164516628,"6343/140947",2
"GO:0071675","regulation of mononuclear cell migration","4/111","116/18800",0.00496464551510199,0.198400609168403,0.188926762765319,"326/3565/4681/146433",4
"GO:0030903","notochord development","2/111","18/18800",0.0049692583718508,0.198400609168403,0.188926762765319,"9241/3399",2
"GO:0000768","syncytium formation by plasma membrane fusion","3/111","59/18800",0.00512203890898405,0.198400609168403,0.188926762765319,"92304/3565/11096",3
"GO:0002886","regulation of myeloid leukocyte mediated immunity","3/111","59/18800",0.00512203890898405,0.198400609168403,0.188926762765319,"3565/1776/2624",3
"GO:0140253","cell-cell fusion","3/111","59/18800",0.00512203890898405,0.198400609168403,0.188926762765319,"92304/3565/11096",3
"GO:2000351","regulation of endothelial cell apoptotic process","3/111","59/18800",0.00512203890898405,0.198400609168403,0.188926762765319,"57124/3565/2624",3
"GO:0048245","eosinophil chemotaxis","2/111","19/18800",0.0055325617487498,0.210016043982542,0.199987547844282,"3565/388372",2
"GO:0006690","icosanoid metabolic process","4/111","121/18800",0.00575988120067531,0.213815089724359,0.203605184990696,"2944/246/91227/2166",4
"GO:0043087","regulation of GTPase activity","7/111","364/18800",0.00585794766368107,0.213815089724359,0.203605184990696,"6358/101060389/6349/729873/26086/50861/388372",7
"GO:0042471","ear morphogenesis","4/111","123/18800",0.0061004158585943,0.216202634120758,0.205878721527005,"9241/140947/2624/259236",4
"GO:0006949","syncytium formation","3/111","63/18800",0.00615118137119123,0.216202634120758,0.205878721527005,"92304/3565/11096",3
"GO:0048247","lymphocyte chemotaxis","3/111","64/18800",0.00642631531928543,0.220637832360988,0.210102134193232,"6358/6349/388372",3
"GO:0072577","endothelial cell apoptotic process","3/111","65/18800",0.00670868744044458,0.220637832360988,0.210102134193232,"57124/3565/2624",3
"GO:0033005","positive regulation of mast cell activation","2/111","21/18800",0.00674235736403442,0.220637832360988,0.210102134193232,"3565/2624",2
"GO:1901739","regulation of myoblast fusion","2/111","21/18800",0.00674235736403442,0.220637832360988,0.210102134193232,"92304/3565",2
"GO:0046847","filopodium assembly","3/111","66/18800",0.00699834431519648,0.225133178139711,0.214382822287107,"5064/9148/64284",3
"GO:0021533","cell differentiation in hindbrain","2/111","22/18800",0.00738816788730962,0.233712377501894,0.222552355482642,"9241/2624",2
"GO:0046503","glycerolipid catabolic process","3/111","68/18800",0.00759969072837784,0.235375478806146,0.224136041877961,"344/2166/140701",3
"GO:0030100","regulation of endocytosis","5/111","208/18800",0.0078594163903677,0.235375478806146,0.224136041877961,"3565/344/246/64284/2624",5
"GO:0045723","positive regulation of fatty acid biosynthetic process","2/111","23/18800",0.00806080406870362,0.235375478806146,0.224136041877961,"344/51085",2
"GO:0072677","eosinophil migration","2/111","23/18800",0.00806080406870362,0.235375478806146,0.224136041877961,"3565/388372",2
"GO:2001169","regulation of ATP biosynthetic process","2/111","23/18800",0.00806080406870362,0.235375478806146,0.224136041877961,"3565/55022",2
"GO:0061035","regulation of cartilage development","3/111","70/18800",0.00823069582184545,0.236694858634283,0.225392419874141,"9241/150356/55512",3
"GO:0045649","regulation of macrophage differentiation","2/111","24/18800",0.00875993250288096,0.244505174859824,0.232829784944994,"2624/146433",2
"GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","2/111","24/18800",0.00875993250288096,0.244505174859824,0.232829784944994,"92304/3565",2
"GO:0030810","positive regulation of nucleotide biosynthetic process","2/111","25/18800",0.00948522272429896,0.250041010148881,0.238101278035399,"3565/55022",2
"GO:0043302","positive regulation of leukocyte degranulation","2/111","25/18800",0.00948522272429896,0.250041010148881,0.238101278035399,"3565/2624",2
"GO:0060074","synapse maturation","2/111","25/18800",0.00948522272429896,0.250041010148881,0.238101278035399,"5064/9148",2
"GO:1900373","positive regulation of purine nucleotide biosynthetic process","2/111","25/18800",0.00948522272429896,0.250041010148881,0.238101278035399,"3565/55022",2
"GO:0062013","positive regulation of small molecule metabolic process","4/111","146/18800",0.0110131649640053,0.286342289064138,0.272669131120362,"3565/344/51085/55022",4
"GO:0050996","positive regulation of lipid catabolic process","2/111","28/18800",0.0118148030804298,0.303033733062916,0.288563540385463,"6343/344",2
"GO:0002021","response to dietary excess","2/111","29/18800",0.0126414938043436,0.303715889122078,0.289213122745609,"27344/6343",2
"GO:0042759","long-chain fatty acid biosynthetic process","2/111","29/18800",0.0126414938043436,0.303715889122078,0.289213122745609,"2944/246",2
"GO:0051491","positive regulation of filopodium assembly","2/111","29/18800",0.0126414938043436,0.303715889122078,0.289213122745609,"5064/9148",2
"GO:0055022","negative regulation of cardiac muscle tissue growth","2/111","29/18800",0.0126414938043436,0.303715889122078,0.289213122745609,"9241/221476",2
"GO:0061117","negative regulation of heart growth","2/111","29/18800",0.0126414938043436,0.303715889122078,0.289213122745609,"9241/221476",2
"GO:0045834","positive regulation of lipid metabolic process","4/111","153/18800",0.0128987804839247,0.304871611850242,0.290313658447599,"6343/344/51085/1917",4
"GO:0045921","positive regulation of exocytosis","3/111","83/18800",0.0130748416109391,0.304871611850242,0.290313658447599,"3565/2624/55512",3
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","2/111","30/18800",0.0134927373000107,0.304871611850242,0.290313658447599,"92304/3565",2
"GO:0061037","negative regulation of cartilage development","2/111","30/18800",0.0134927373000107,0.304871611850242,0.290313658447599,"9241/150356",2
"GO:1903579","negative regulation of ATP metabolic process","2/111","30/18800",0.0134927373000107,0.304871611850242,0.290313658447599,"51085/55022",2
"GO:0002230","positive regulation of defense response to virus by host","2/111","31/18800",0.0143682202720668,0.317355410046671,0.302201341606197,"29800/3565",2
"GO:1900542","regulation of purine nucleotide metabolic process","3/111","86/18800",0.0143796445015878,0.317355410046671,0.302201341606197,"3565/51085/55022",3
"GO:0042219","cellular modified amino acid catabolic process","2/111","32/18800",0.0152676322102195,0.321553559976172,0.306199025278181,"91227/140701",2
"GO:0043304","regulation of mast cell degranulation","2/111","32/18800",0.0152676322102195,0.321553559976172,0.306199025278181,"3565/2624",2
"GO:0006140","regulation of nucleotide metabolic process","3/111","88/18800",0.0152891183779268,0.321553559976172,0.306199025278181,"3565/51085/55022",3
"GO:0006633","fatty acid biosynthetic process","4/111","162/18800",0.0156103073107173,0.321553559976172,0.306199025278181,"2944/344/246/51085",4
"GO:0007589","body fluid secretion","3/111","89/18800",0.0157557856047334,0.321553559976172,0.306199025278181,"6343/9148/140947",3
"GO:0070098","chemokine-mediated signaling pathway","3/111","89/18800",0.0157557856047334,0.321553559976172,0.306199025278181,"6358/6349/388372",3
"GO:1903578","regulation of ATP metabolic process","3/111","89/18800",0.0157557856047334,0.321553559976172,0.306199025278181,"3565/51085/55022",3
"GO:1903715","regulation of aerobic respiration","2/111","33/18800",0.0161906653677692,0.32691364753219,0.311303162782303,"51085/29997",2
"GO:0033006","regulation of mast cell activation involved in immune response","2/111","34/18800",0.017137014740284,0.336023872322066,0.319978364359707,"3565/2624",2
"GO:2000352","negative regulation of endothelial cell apoptotic process","2/111","34/18800",0.017137014740284,0.336023872322066,0.319978364359707,"3565/2624",2
"GO:0048568","embryonic organ development","7/111","449/18800",0.0171729797762067,0.336023872322066,0.319978364359707,"6343/347733/9241/140947/2624/259236/3399",7
"GO:0002275","myeloid cell activation involved in immune response","3/111","93/18800",0.0177023012251046,0.342846609441312,0.32647530830832,"3565/1776/2624",3
"GO:0071398","cellular response to fatty acid","2/111","35/18800",0.0181063780444258,0.345605821076246,0.329102764565423,"55022/3399",2
"GO:1904035","regulation of epithelial cell apoptotic process","3/111","94/18800",0.0182089473696652,0.345605821076246,0.329102764565423,"57124/3565/2624",3
"GO:0008593","regulation of Notch signaling pathway","3/111","97/18800",0.0197770660167867,0.364435643687972,0.34703344252246,"375704/9148/2624",3
"GO:1990868","response to chemokine","3/111","97/18800",0.0197770660167867,0.364435643687972,0.34703344252246,"6358/6349/388372",3
"GO:1990869","cellular response to chemokine","3/111","97/18800",0.0197770660167867,0.364435643687972,0.34703344252246,"6358/6349/388372",3
"GO:0046621","negative regulation of organ growth","2/111","37/18800",0.0201129507937187,0.367061351985366,0.349533770372622,"9241/221476",2
"GO:0090596","sensory organ morphogenesis","5/111","266/18800",0.020817382595622,0.375157776928136,0.35724358215607,"2301/9241/140947/2624/259236",5
"GO:0002385","mucosal immune response","2/111","38/18800",0.0211495690892047,0.375157776928136,0.35724358215607,"3565/64284",2
"GO:0045746","negative regulation of Notch signaling pathway","2/111","38/18800",0.0211495690892047,0.375157776928136,0.35724358215607,"9148/2624",2
"GO:0031341","regulation of cell killing","3/111","100/18800",0.0214175769159873,0.376394083208739,0.358420853457603,"3565/1776/2208",3
"GO:0032941","secretion by tissue","2/111","39/18800",0.0222080189756869,0.383189272871398,0.364891565370856,"6343/140947",2
"GO:0045923","positive regulation of fatty acid metabolic process","2/111","39/18800",0.0222080189756869,0.383189272871398,0.364891565370856,"344/51085",2
"GO:0043547","positive regulation of GTPase activity","5/111","272/18800",0.0226627672744224,0.387366331217881,0.368869164606013,"6358/101060389/6349/729873/388372",5
"GO:0042472","inner ear morphogenesis","3/111","103/18800",0.0231305692845343,0.387366331217881,0.368869164606013,"140947/2624/259236",3
"GO:0002444","myeloid leukocyte mediated immunity","3/111","104/18800",0.0237176778646895,0.387366331217881,0.368869164606013,"3565/1776/2624",3
"GO:0002251","organ or tissue specific immune response","2/111","41/18800",0.0243892601579033,0.387366331217881,0.368869164606013,"3565/64284",2
"GO:0002714","positive regulation of B cell mediated immunity","2/111","41/18800",0.0243892601579033,0.387366331217881,0.368869164606013,"3565/2208",2
"GO:0002891","positive regulation of immunoglobulin mediated immune response","2/111","41/18800",0.0243892601579033,0.387366331217881,0.368869164606013,"3565/2208",2
"GO:0007339","binding of sperm to zona pellucida","2/111","41/18800",0.0243892601579033,0.387366331217881,0.368869164606013,"22917/83639",2
"GO:0021983","pituitary gland development","2/111","41/18800",0.0243892601579033,0.387366331217881,0.368869164606013,"9241/2624",2
"GO:0150077","regulation of neuroinflammatory response","2/111","41/18800",0.0243892601579033,0.387366331217881,0.368869164606013,"3565/344807",2
"GO:0030593","neutrophil chemotaxis","3/111","106/18800",0.0249160544347863,0.387366331217881,0.368869164606013,"6358/6349/388372",3
"GO:0030890","positive regulation of B cell proliferation","2/111","42/18800",0.0255114812445918,0.387366331217881,0.368869164606013,"3565/7293",2
"GO:0050691","regulation of defense response to virus by host","2/111","42/18800",0.0255114812445918,0.387366331217881,0.368869164606013,"29800/3565",2
"GO:0055090","acylglycerol homeostasis","2/111","42/18800",0.0255114812445918,0.387366331217881,0.368869164606013,"344/51085",2
"GO:0070328","triglyceride homeostasis","2/111","42/18800",0.0255114812445918,0.387366331217881,0.368869164606013,"344/51085",2
"GO:1900371","regulation of purine nucleotide biosynthetic process","2/111","42/18800",0.0255114812445918,0.387366331217881,0.368869164606013,"3565/55022",2
"GO:0043410","positive regulation of MAPK cascade","7/111","491/18800",0.0264263158245187,0.392170843370302,0.373444256040602,"6358/25759/6349/3489/246/146433/388372",7
"GO:0030808","regulation of nucleotide biosynthetic process","2/111","43/18800",0.0266543934640511,0.392170843370302,0.373444256040602,"3565/55022",2
"GO:0035019","somatic stem cell population maintenance","2/111","43/18800",0.0266543934640511,0.392170843370302,0.373444256040602,"9241/2624",2
"GO:0044058","regulation of digestive system process","2/111","43/18800",0.0266543934640511,0.392170843370302,0.373444256040602,"6343/140947",2
"GO:0001676","long-chain fatty acid metabolic process","3/111","111/18800",0.028052754626648,0.403364608192257,0.384103506331377,"2944/246/2166",3
"GO:0048640","negative regulation of developmental growth","3/111","111/18800",0.028052754626648,0.403364608192257,0.384103506331377,"9241/10501/221476",3
"GO:0071347","cellular response to interleukin-1","3/111","111/18800",0.028052754626648,0.403364608192257,0.384103506331377,"6358/6349/388372",3
"GO:0033003","regulation of mast cell activation","2/111","45/18800",0.0290011789317715,0.413866448214304,0.394103871989329,"3565/2624",2
"GO:0033559","unsaturated fatty acid metabolic process","3/111","115/18800",0.0307064847035449,0.431710429387617,0.411095783516465,"2944/246/2166",3
"GO:0090288","negative regulation of cellular response to growth factor stimulus","3/111","115/18800",0.0307064847035449,0.431710429387617,0.411095783516465,"9241/3565/4681",3
"GO:0002673","regulation of acute inflammatory response","2/111","47/18800",0.0314274168796592,0.435395892245206,0.414605261485785,"3565/1776",2
"GO:0055010","ventricular cardiac muscle tissue morphogenesis","2/111","47/18800",0.0314274168796592,0.435395892245206,0.414605261485785,"9241/7134",2
"GO:0002761","regulation of myeloid leukocyte differentiation","3/111","117/18800",0.0320812780406146,0.441102314682647,0.42003919600139,"3565/2624/146433",3
"GO:0071346","cellular response to interferon-gamma","3/111","118/18800",0.0327806176004171,0.441102314682647,0.42003919600139,"6358/6349/388372",3
"GO:1904019","epithelial cell apoptotic process","3/111","118/18800",0.0327806176004171,0.441102314682647,0.42003919600139,"57124/3565/2624",3
"GO:0002762","negative regulation of myeloid leukocyte differentiation","2/111","49/18800",0.0339309472832806,0.441102314682647,0.42003919600139,"3565/2624",2
"GO:0030225","macrophage differentiation","2/111","49/18800",0.0339309472832806,0.441102314682647,0.42003919600139,"2624/146433",2
"GO:0035036","sperm-egg recognition","2/111","49/18800",0.0339309472832806,0.441102314682647,0.42003919600139,"22917/83639",2
"GO:0042304","regulation of fatty acid biosynthetic process","2/111","49/18800",0.0339309472832806,0.441102314682647,0.42003919600139,"344/51085",2
"GO:0043300","regulation of leukocyte degranulation","2/111","49/18800",0.0339309472832806,0.441102314682647,0.42003919600139,"3565/2624",2
"GO:0090102","cochlea development","2/111","49/18800",0.0339309472832806,0.441102314682647,0.42003919600139,"140947/2624",2
"GO:0043303","mast cell degranulation","2/111","50/18800",0.0352110328405113,0.448527116317386,0.427109455225418,"3565/2624",2
"GO:1901570","fatty acid derivative biosynthetic process","2/111","50/18800",0.0352110328405113,0.448527116317386,0.427109455225418,"246/91227",2
"GO:1903307","positive regulation of regulated secretory pathway","2/111","50/18800",0.0352110328405113,0.448527116317386,0.427109455225418,"3565/2624",2
"GO:0014902","myotube differentiation","3/111","122/18800",0.0356572866187549,0.449969572115967,0.428483032179644,"92304/3565/11096",3
"GO:0050679","positive regulation of epithelial cell proliferation","4/111","211/18800",0.0364841581641123,0.449969572115967,0.428483032179644,"2301/9241/80139/2624",4
"GO:0002639","positive regulation of immunoglobulin production","2/111","51/18800",0.0365096491600943,0.449969572115967,0.428483032179644,"3565/7293",2
"GO:0045668","negative regulation of osteoblast differentiation","2/111","51/18800",0.0365096491600943,0.449969572115967,0.428483032179644,"9241/3399",2
"GO:0071622","regulation of granulocyte chemotaxis","2/111","51/18800",0.0365096491600943,0.449969572115967,0.428483032179644,"3565/146433",2
"GO:0002688","regulation of leukocyte chemotaxis","3/111","124/18800",0.0371430002895952,0.454397262366016,0.432699295370445,"3565/4681/146433",3
"GO:0002279","mast cell activation involved in immune response","2/111","52/18800",0.0378265371200372,0.454397262366016,0.432699295370445,"3565/2624",2
"GO:0002448","mast cell mediated immunity","2/111","52/18800",0.0378265371200372,0.454397262366016,0.432699295370445,"3565/2624",2
"GO:1904036","negative regulation of epithelial cell apoptotic process","2/111","52/18800",0.0378265371200372,0.454397262366016,0.432699295370445,"3565/2624",2
"GO:0072330","monocarboxylic acid biosynthetic process","4/111","215/18800",0.0386647020902814,0.458972513067668,0.437056072839658,"2944/344/246/51085",4
"GO:0046394","carboxylic acid biosynthetic process","5/111","316/18800",0.0394544380095335,0.458972513067668,0.437056072839658,"2944/344/246/91227/51085",5
"GO:0042542","response to hydrogen peroxide","3/111","128/18800",0.0402085194795809,0.458972513067668,0.437056072839658,"3040/3039/55512",3
"GO:1990266","neutrophil migration","3/111","128/18800",0.0402085194795809,0.458972513067668,0.437056072839658,"6358/6349/388372",3
"GO:0016053","organic acid biosynthetic process","5/111","318/18800",0.0403589374081743,0.458972513067668,0.437056072839658,"2944/344/246/91227/51085",5
"GO:0043583","ear development","4/111","219/18800",0.0409186557096741,0.458972513067668,0.437056072839658,"9241/140947/2624/259236",4
"GO:0044242","cellular lipid catabolic process","4/111","219/18800",0.0409186557096741,0.458972513067668,0.437056072839658,"344/2166/55512/140701",4
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","4/111","220/18800",0.0414936219598941,0.458972513067668,0.437056072839658,"6358/6349/246/388372",4
"GO:0042476","odontogenesis","3/111","130/18800",0.0417880274767107,0.458972513067668,0.437056072839658,"11096/3399/55512",3
"GO:0006414","translational elongation","2/111","55/18800",0.0418842749834671,0.458972513067668,0.437056072839658,"6181/1917",2
"GO:0061098","positive regulation of protein tyrosine kinase activity","2/111","55/18800",0.0418842749834671,0.458972513067668,0.437056072839658,"9148/146433",2
"GO:0006639","acylglycerol metabolic process","3/111","131/18800",0.0425893986473258,0.458972513067668,0.437056072839658,"344/2166/140701",3
"GO:0003229","ventricular cardiac muscle tissue development","2/111","56/18800",0.043271705304708,0.458972513067668,0.437056072839658,"9241/7134",2
"GO:0006638","neutral lipid metabolic process","3/111","132/18800",0.0433984863772275,0.458972513067668,0.437056072839658,"344/2166/140701",3
"GO:0016042","lipid catabolic process","5/111","327/18800",0.0445852260123605,0.458972513067668,0.437056072839658,"6343/344/2166/55512/140701",5
"GO:0006754","ATP biosynthetic process","2/111","57/18800",0.0446761467609161,0.458972513067668,0.437056072839658,"3565/55022",2
"GO:0043467","regulation of generation of precursor metabolites and energy","3/111","134/18800",0.0450397234156045,0.458972513067668,0.437056072839658,"3565/51085/29997",3
"GO:0019369","arachidonic acid metabolic process","2/111","58/18800",0.0460973541444478,0.458972513067668,0.437056072839658,"246/2166",2
"GO:0030514","negative regulation of BMP signaling pathway","2/111","58/18800",0.0460973541444478,0.458972513067668,0.437056072839658,"9241/4681",2
"GO:0002820","negative regulation of adaptive immune response","2/111","59/18800",0.0475350845035869,0.458972513067668,0.437056072839658,"3565/246",2
"GO:0007586","digestion","3/111","137/18800",0.0475588880191991,0.458972513067668,0.437056072839658,"6343/643847/140947",3
"GO:0007517","muscle organ development","5/111","334/18800",0.0480497702352839,0.458972513067668,0.437056072839658,"9241/9148/140947/7134/3399",5
"GO:0055008","cardiac muscle tissue morphogenesis","2/111","60/18800",0.0489890971248518,0.458972513067668,0.437056072839658,"9241/7134",2
"GO:0034341","response to interferon-gamma","3/111","140/18800",0.0501462428491764,0.458972513067668,0.437056072839658,"6358/6349/388372",3
"GO:0050921","positive regulation of chemotaxis","3/111","140/18800",0.0501462428491764,0.458972513067668,0.437056072839658,"3565/3315/146433",3
"GO:0050994","regulation of lipid catabolic process","2/111","61/18800",0.0504591535154305,0.458972513067668,0.437056072839658,"6343/344",2
"GO:0002687","positive regulation of leukocyte migration","3/111","141/18800",0.0510237295541434,0.458972513067668,0.437056072839658,"3565/146433/83483",3
"GO:0070555","response to interleukin-1","3/111","141/18800",0.0510237295541434,0.458972513067668,0.437056072839658,"6358/6349/388372",3
"GO:0002703","regulation of leukocyte mediated immunity","4/111","236/18800",0.0513169692216993,0.458972513067668,0.437056072839658,"3565/1776/2208/2624",4
"GO:0001933","negative regulation of protein phosphorylation","5/111","341/18800",0.0516703037707349,0.458972513067668,0.437056072839658,"9241/3315/51085/55022/79007",5
"GO:0002712","regulation of B cell mediated immunity","2/111","62/18800",0.0519450173857413,0.458972513067668,0.437056072839658,"3565/2208",2
"GO:0002889","regulation of immunoglobulin mediated immune response","2/111","62/18800",0.0519450173857413,0.458972513067668,0.437056072839658,"3565/2208",2
"GO:0070542","response to fatty acid","2/111","63/18800",0.05344645463212,0.458972513067668,0.437056072839658,"55022/3399",2
"GO:2000242","negative regulation of reproductive process","2/111","63/18800",0.05344645463212,0.458972513067668,0.437056072839658,"11251/22917",2
"GO:0030888","regulation of B cell proliferation","2/111","64/18800",0.0549632333196308,0.458972513067668,0.437056072839658,"3565/7293",2
"GO:0006749","glutathione metabolic process","2/111","65/18800",0.0564951236650018,0.458972513067668,0.437056072839658,"2944/91227",2
"GO:0045576","mast cell activation","2/111","65/18800",0.0564951236650018,0.458972513067668,0.437056072839658,"3565/2624",2
"GO:0045926","negative regulation of growth","4/111","245/18800",0.0573564301625778,0.458972513067668,0.437056072839658,"92304/9241/10501/221476",4
"GO:0002676","regulation of chronic inflammatory response","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"3565",1
"GO:0006646","phosphatidylethanolamine biosynthetic process","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"246",1
"GO:0007343","egg activation","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"22917",1
"GO:0021562","vestibulocochlear nerve development","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"140947",1
"GO:0038003","G protein-coupled opioid receptor signaling pathway","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"2831",1
"GO:0045348","positive regulation of MHC class II biosynthetic process","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"3565",1
"GO:0045657","positive regulation of monocyte differentiation","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"146433",1
"GO:0048263","determination of dorsal identity","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"4681",1
"GO:0048304","positive regulation of isotype switching to IgG isotypes","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"3565",1
"GO:0051006","positive regulation of lipoprotein lipase activity","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"344",1
"GO:0061626","pharyngeal arch artery morphogenesis","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"9241",1
"GO:0070091","glucagon secretion","1/111","10/18800",0.0575116917213647,0.458972513067668,0.437056072839658,"131177",1
